1.0	0.582644628099	0.30303030303	0.41155234657	0.640740740741	0.575630252101	0.640151515152	0.731601731602	0.398268398268	0.71129707113	0.502242152466	0.596	0.590361445783	0.566801619433	0.37552742616	0.583333333333	0.409090909091	0.474820143885	0.558232931727	0.733905579399	0.637096774194	0.464285714286	0.724890829694	
0.582644628099	1.0	0.313043478261	0.568	0.591397849462	0.424242424242	0.533568904594	0.530534351145	0.408695652174	0.583011583012	0.647058823529	0.632653061224	0.526923076923	0.539682539683	0.520930232558	0.740384615385	0.376383763838	0.7125	0.683982683983	0.646341463415	0.524344569288	0.636815920398	0.577689243028	
0.30303030303	0.313043478261	1.0	0.330472103004	0.330882352941	0.38679245283	0.284671532847	0.29674796748	0.602649006623	0.296442687747	0.387978142077	0.364806866953	0.40625	0.410138248848	0.475903614458	0.320754716981	0.531578947368	0.310756972112	0.323275862069	0.271653543307	0.254826254826	0.335135135135	0.308333333333	
0.41155234657	0.568	0.330472103004	1.0	0.532203389831	0.422222222222	0.439739413681	0.460714285714	0.431034482759	0.407407407407	0.630331753555	0.557251908397	0.505576208178	0.5	0.515837104072	0.510204081633	0.395604395604	0.569288389513	0.633744855967	0.449122807018	0.482142857143	0.511210762332	0.417543859649	
0.640740740741	0.591397849462	0.330882352941	0.532203389831	1.0	0.562724014337	0.657718120805	0.664259927798	0.406593406593	0.672597864769	0.494339622642	0.684981684982	0.565068493151	0.550173010381	0.422794117647	0.534545454545	0.415032679739	0.580536912752	0.650735294118	0.648936170213	0.644366197183	0.446096654275	0.676470588235	
0.575630252101	0.424242424242	0.38679245283	0.422222222222	0.562724014337	1.0	0.625954198473	0.59756097561	0.519230769231	0.540229885057	0.43231441048	0.606557377049	0.525490196078	0.513944223108	0.386956521739	0.456790123457	0.520833333333	0.409090909091	0.437735849057	0.532818532819	0.51711026616	0.465753424658	0.552	
0.640151515152	0.533568904594	0.284671532847	0.439739413681	0.657718120805	0.625954198473	1.0	0.658088235294	0.355072463768	0.735849056604	0.456603773585	0.601423487544	0.579505300353	0.547703180212	0.365942028986	0.525925925926	0.400662251656	0.521452145215	0.498293515358	0.648550724638	0.686346863469	0.430188679245	0.7421875	
0.731601731602	0.530534351145	0.29674796748	0.460714285714	0.664259927798	0.59756097561	0.658088235294	1.0	0.391836734694	0.648648648649	0.483193277311	0.661354581673	0.550561797753	0.516853932584	0.376	0.540650406504	0.382978723404	0.480968858131	0.567567567568	0.6484375	0.637065637066	0.453781512605	0.638888888889	
0.398268398268	0.408695652174	0.602649006623	0.431034482759	0.406593406593	0.519230769231	0.355072463768	0.391836734694	1.0	0.36186770428	0.475935828877	0.446808510638	0.484581497797	0.470852017937	0.534482758621	0.417840375587	0.630208333333	0.387351778656	0.376569037657	0.352941176471	0.339768339768	0.454054054054	0.371428571429	
0.71129707113	0.583011583012	0.296442687747	0.407407407407	0.672597864769	0.540229885057	0.735849056604	0.648648648649	0.36186770428	1.0	0.502074688797	0.632183908046	0.614503816794	0.586206896552	0.406374501992	0.564516129032	0.385416666667	0.566308243728	0.503623188406	0.730923694779	0.652671755725	0.479166666667	0.875555555556	
